BUILDING_NO,STREET,BOROUGH,ZIP,BLOCK,LOT,COUNTY,CITY,STATUS1,STATUS2,STATUS3,LATITUDE,LONGITUDE
201,North 6th Street,Brooklyn,11211,2329,37,61,BROOKLYN,MULTIPLE DWELLING A,,,40.716141,-73.956467
207,North 6th Street,Brooklyn,11211,2329,35,61,BROOKLYN,MULTIPLE DWELLING A,,,40.716056,-73.95633
211,North 6th Street,Brooklyn,11211,2329,34,61,BROOKLYN,MULTIPLE DWELLING A,,,40.715999,-73.956236
214,North 6th Street,Brooklyn,11211,2337,14,61,BROOKLYN,MULTIPLE DWELLING A,,,40.716141,-73.956499
215,North 6th Street,Brooklyn,11211,2329,32,61,BROOKLYN,MULTIPLE DWELLING A,,,40.715941,-73.956146
222,North 6th Street,Brooklyn,11211,2337,18,61,BROOKLYN,MULTIPLE DWELLING A,,,40.715996,-73.956265
250 TO 252,North 6th Street,Brooklyn,11211,2338,12,61,BROOKLYN,MULTIPLE DWELLING B,,,40.715342,-73.955219
262,North 6th Street,Brooklyn,11211,2338,18,61,BROOKLYN,MULTIPLE DWELLING A,,,40.715169,-73.954942
279,North 6th Street,Brooklyn,11211,2331,46,61,BROOKLYN,MULTIPLE DWELLING A,,,40.714482,-73.953813
62,North 7th Street,Brooklyn,11211,2325,9,61,BROOKLYN,MULTIPLE DWELLING A,,,40.720063,-73.961324
64,North 7th Street,Brooklyn,11211,2325,10,61,BROOKLYN,MULTIPLE DWELLING A,,,40.72003,-73.961269
76,North 7th Street,Brooklyn,11211,2325,16,61,BROOKLYN,MULTIPLE DWELLING A,,,40.719832,-73.960952
78,North 7th Street,Brooklyn,11211,2325,17,61,BROOKLYN,MULTIPLE DWELLING A,,,40.719799,-73.960898
102,North 7th Street,Brooklyn,11211,2326,11,61,BROOKLYN,MULTIPLE DWELLING A,,,40.719233,-73.959986
109,North 7th Street,Brooklyn,11211,2318,29,61,BROOKLYN,MULTIPLE DWELLING A,,,40.718934,-73.95947
143,North 7th Street,Brooklyn,11211,2319,30,61,BROOKLYN,MULTIPLE DWELLING A,,,40.718192,-73.95828
166,North 7th Street,Brooklyn,11211,2328,8,61,BROOKLYN,MULTIPLE DWELLING A,,,40.717709,-73.957537
185,Bedford Avenue,Brooklyn,11211,2328,8,61,BROOKLYN,MULTIPLE DWELLING A,,,40.717748,-73.957804
179 TO 181,North 7th Street,Brooklyn,11211,2320,28,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,40.71739,-73.956996
213,North 7th Street,Brooklyn,11211,2321,34,61,BROOKLYN,MULTIPLE DWELLING A,,,40.716663,-73.955828
215,North 7th Street,Brooklyn,11211,2321,33,61,BROOKLYN,MULTIPLE DWELLING A,ROOMING HOUSE,,40.716635,-73.955781
218,North 7th Street,Brooklyn,11211,2329,10,61,BROOKLYN,MULTIPLE DWELLING A,,,40.716789,-73.956062
247 TO 251,North 7th Street,Brooklyn,11211,2322,28,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.715935,-73.954656
257,North 7th Street,Brooklyn,11211,2322,27,61,BROOKLYN,MULTIPLE DWELLING A,,,40.715765,-73.954386
296,North 7th Street,Brooklyn,11211,2331,7,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.715119,-73.953383
298,North 7th Street,Brooklyn,11211,2331,8,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.715078,-73.953318
173,North 8th Street,Brooklyn,11211,2312,36,61,BROOKLYN,MULTIPLE DWELLING A,,,40.718076,-73.956613
174,North 8th Street,Brooklyn,11211,2320,11,61,BROOKLYN,MULTIPLE DWELLING A,,,40.718096,-73.956682
175,North 8th Street,Brooklyn,11211,2312,35,61,BROOKLYN,MULTIPLE DWELLING A,,,40.718044,-73.956563
176,North 8th Street,Brooklyn,11211,2320,12,61,BROOKLYN,MULTIPLE DWELLING A,,,40.718063,-73.956628
179,North 8th Street,Brooklyn,11211,2312,33,61,BROOKLYN,MULTIPLE DWELLING A,,,40.717978,-73.956455
183,North 8th Street,Brooklyn,11211,2312,31,61,BROOKLYN,MULTIPLE DWELLING A,,,40.717912,-73.95635
203,North 8th Street,Brooklyn,11211,2313,29,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),40.717368,-73.955474
205,North 8th Street,Brooklyn,11211,2313,28,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),40.717329,-73.955416
221 TO 223,North 8th Street,Brooklyn,11211,2313,13,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.717038,-73.954948
247,North 8th Street,Brooklyn,11211,2314,31,61,BROOKLYN,MULTIPLE DWELLING A,,,40.716365,-73.953866
248,North 8th Street,Brooklyn,11211,2322,10,61,BROOKLYN,MULTIPLE DWELLING A,,,40.716448,-73.954028
249,North 8th Street,Brooklyn,11211,2314,30,61,BROOKLYN,MULTIPLE DWELLING A,,,40.71633,-73.953808
251,North 8th Street,Brooklyn,11211,2314,29,61,BROOKLYN,MULTIPLE DWELLING A,,,40.716294,-73.95375
253,North 8th Street,Brooklyn,11211,2314,28,61,BROOKLYN,MULTIPLE DWELLING A,,,40.716258,-73.953693
255,North 8th Street,Brooklyn,11211,2314,27,61,BROOKLYN,MULTIPLE DWELLING A,,,40.716223,-73.953635
296,North 8th Street,Brooklyn,11211,2323,17,61,BROOKLYN,MULTIPLE DWELLING A,,,40.715495,-73.952506
298,North 8th Street,Brooklyn,11211,2323,18,61,BROOKLYN,MULTIPLE DWELLING A,,,40.715462,-73.952452
300,North 8th Street,Brooklyn,11211,2323,19,61,BROOKLYN,MULTIPLE DWELLING B,ROOMING HOUSE,,40.715429,-73.952398
103,North 9th Street,Brooklyn,11211,2303,31,61,BROOKLYN,MULTIPLE DWELLING A,,,40.720174,-73.958499
137,North 9th Street,Brooklyn,11211,2304,35,61,BROOKLYN,MULTIPLE DWELLING A,,,40.719397,-73.957251
139,North 9th Street,Brooklyn,11211,2304,34,61,BROOKLYN,MULTIPLE DWELLING A,,,40.719364,-73.957197
140,North 9th Street,Brooklyn,11211,2311,12,61,BROOKLYN,MULTIPLE DWELLING A,,,40.719449,-73.95737
141,North 9th Street,Brooklyn,11211,2304,33,61,BROOKLYN,MULTIPLE DWELLING A,,,40.719331,-73.957147
142,North 9th Street,Brooklyn,11211,2311,13,61,BROOKLYN,MULTIPLE DWELLING A,,,40.719416,-73.957316
144,North 9th Street,Brooklyn,11211,2311,14,61,BROOKLYN,MULTIPLE DWELLING A,,,40.719383,-73.957266
145,North 9th Street,Brooklyn,11211,2304,31,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.719265,-73.957038
146,North 9th Street,Brooklyn,11211,2311,15,61,BROOKLYN,MULTIPLE DWELLING A,,,40.71935,-73.957211
148,North 9th Street,Brooklyn,11211,2311,16,61,BROOKLYN,MULTIPLE DWELLING A,,,40.719317,-73.957157
150,North 9th Street,Brooklyn,11211,2311,17,61,BROOKLYN,MULTIPLE DWELLING A,,,40.719284,-73.957107
199 TO 225,North 9th Street,Brooklyn,11211,2306,1,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.718029,-73.955055
220,North 10th Street,Brooklyn,11211,2306,1,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.718193,-73.953868
235 TO 239,North 9th Street,Brooklyn,11211,2307,38,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.717213,-73.953739
261 TO 263,North 9th Street,Brooklyn,11211,2307,27,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.716818,-73.953079
11 TO 15,New Montrose Avenue,Brooklyn,11211,2465,11,61,BROOKLYN,MULTIPLE DWELLING A,,,40.706571,-73.951467
444,South 5th Street,Brooklyn,11211,2465,11,61,BROOKLYN,MULTIPLE DWELLING A,,,40.706873,-73.951084
27,Olive Street,Brooklyn,11211,2920,31,61,BROOKLYN,MULTIPLE DWELLING A,,,40.713487,-73.93884
30,Orient Avenue,Brooklyn,11211,2912,20,61,BROOKLYN,MULTIPLE DWELLING A,,,40.715099,-73.93973
42,Orient Avenue,Brooklyn,11211,2912,23,61,BROOKLYN,MULTIPLE DWELLING A,,,40.715231,-73.93921
57,Orient Avenue,Brooklyn,11211,2907,49,61,BROOKLYN,MULTIPLE DWELLING A,,,40.715159,-73.939564
59,Orient Avenue,Brooklyn,11211,2907,47,61,BROOKLYN,MULTIPLE DWELLING A,,,40.71517,-73.939513
222,Penn Street,Brooklyn,11211,2219,35,61,BROOKLYN,MULTIPLE DWELLING A,,,40.704031,-73.95549
284,Penn Street,Brooklyn,11211,2220,32,61,BROOKLYN,MULTIPLE DWELLING A,,,40.705268,-73.953578
50 TO 52,Harrison Avenue,Brooklyn,11211,2220,32,61,BROOKLYN,MULTIPLE DWELLING A,,,40.705455,-73.953076
26,Powers Street,Brooklyn,11211,2779,12,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711783,-73.950182
28,Powers Street,Brooklyn,11211,2779,13,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711791,-73.950125
68,Powers Street,Brooklyn,11211,2780,10,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711958,-73.948357
71,Powers Street,Brooklyn,11211,2774,38,61,BROOKLYN,MULTIPLE DWELLING A,,,40.71198,-73.948292
78,Powers Street,Brooklyn,11211,2780,16,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711991,-73.948018
83,Powers Street,Brooklyn,11211,2774,32,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.712021,-73.947885
85,Powers Street,Brooklyn,11211,2774,31,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712026,-73.947816
100,Powers Street,Brooklyn,11211,2781,9,61,BROOKLYN,MULTIPLE DWELLING A,,,40.7121,-73.94686
102,Powers Street,Brooklyn,11211,2781,10,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712108,-73.946795
115,Powers Street,Brooklyn,11211,2775,34,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712163,-73.946373
189,Powers Street,Brooklyn,11211,2777,31,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.712493,-73.942899
234,Powers Street,Brooklyn,11211,2784,12,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712602,-73.94159
236,Powers Street,Brooklyn,11211,2784,13,61,BROOKLYN,MULTIPLE DWELLING A,,,40.71261,-73.941518
238,Powers Street,Brooklyn,11211,2784,14,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712616,-73.941449
240,Powers Street,Brooklyn,11211,2784,114,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712624,-73.941377
257,Powers Street,Brooklyn,11211,2920,41,61,BROOKLYN,MULTIPLE DWELLING A,,,40.713002,-73.939595
259,Powers Street,Brooklyn,11211,2920,40,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.713018,-73.939526
320,Powers Street,Brooklyn,11211,2923,12,61,BROOKLYN,MULTIPLE DWELLING B,GARDEN COMPLEX,,40.713177,-73.93778
3,Richardson Street,Brooklyn,11211,2721,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.718132,-73.951895
592 TO 594,Union Avenue,Brooklyn,11211,2721,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.718245,-73.952302
9,Richardson Street,Brooklyn,11211,2721,51,61,BROOKLYN,MULTIPLE DWELLING A,,,40.718151,-73.951707
140,Rodney Street,Brooklyn,11211,2193,11,61,BROOKLYN,MULTIPLE DWELLING A,,,40.704549,-73.960694
234,Rodney Street,Brooklyn,11211,2194,31,61,BROOKLYN,MULTIPLE DWELLING A,,,40.706316,-73.957948
322 TO 328,Rodney Street,Brooklyn,11211,2449,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.708975,-73.956104
344,Rodney Street,Brooklyn,11211,2436,4,61,BROOKLYN,MULTIPLE DWELLING A,,,40.709658,-73.955667
63,Roebling Street,Brooklyn,11211,2314,1,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),40.716882,-73.954489
102,Roebling Street,Brooklyn,11211,2329,29,61,BROOKLYN,MULTIPLE DWELLING A,,,40.715878,-73.955605
117,Roebling Street,Brooklyn,11211,2338,2,61,BROOKLYN,MULTIPLE DWELLING A,,,40.715279,-73.956215
210,Roebling Street,Brooklyn,11211,2407,26,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712363,-73.958951
209 TO 213,South 2nd Street,Brooklyn,11211,2407,26,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712319,-73.95946
220,Roebling Street,Brooklyn,11211,2419,26,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711962,-73.959204
244,Roebling Street,Brooklyn,11211,2432,19,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711243,-73.959662
324 TO 326,Roebling Street,Brooklyn,11211,2139,27,61,BROOKLYN,MULTIPLE DWELLING A,,,40.708685,-73.96093
197,South 9th Street,Brooklyn,11211,2139,27,61,BROOKLYN,MULTIPLE DWELLING A,,,40.7084,-73.961291
340,Roebling Street,Brooklyn,11211,2148,23,61,BROOKLYN,MULTIPLE DWELLING A,,,40.708156,-73.961031
155,Ross Street,Brooklyn,11211,2182,45,61,BROOKLYN,MULTIPLE DWELLING A,,,40.705414,-73.960917
166,Ross Street,Brooklyn,11211,2187,27,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.705603,-73.960596
189,Ross Street,Brooklyn,11211,2183,58,61,BROOKLYN,MULTIPLE DWELLING A,,,40.706196,-73.959687
204 TO 206,Ross Street,Brooklyn,11211,2188,20,61,BROOKLYN,MULTIPLE DWELLING A,,,40.7065,-73.959157
205,Ross Street,Brooklyn,11211,2183,52,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),40.706385,-73.959377
145,Rutledge Street,Brooklyn,11211,2218,7505,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.701932,-73.957266
50 TO 56,South 11th Street,Brooklyn,11211,2160,18,61,BROOKLYN,MULTIPLE DWELLING A,,,40.707576,-73.966896
116,South 1st Street,Brooklyn,11211,2405,12,61,BROOKLYN,MULTIPLE DWELLING A,,,40.714222,-73.962586
120,South 1st Street,Brooklyn,11211,2405,14,61,BROOKLYN,MULTIPLE DWELLING A,,,40.714181,-73.962474
156 TO 158,South 1st Street,Brooklyn,11211,2406,14,61,BROOKLYN,MULTIPLE DWELLING A,,,40.713659,-73.961046
165,South 1st Street,Brooklyn,11211,2393,41,61,BROOKLYN,MULTIPLE DWELLING A,,,40.713662,-73.960999
207,South 1st Street,Brooklyn,11211,2394,7501,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),40.713099,-73.959463
209 TO 211,South 1st Street,Brooklyn,11211,2394,7502,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),40.713079,-73.959409
211,South 1st Street,Brooklyn,11211,2394,7502,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),40.71306,-73.959358
221,South 1st Street,Brooklyn,11211,2394,28,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712964,-73.959095
239,South 1st Street,Brooklyn,11211,2395,29,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712615,-73.958146
249,South 1st Street,Brooklyn,11211,2395,25,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712486,-73.957789
274,South 1st Street,Brooklyn,11211,2409,14,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),40.71187,-73.956149
275,South 1st Street,Brooklyn,11211,2396,7501,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.712038,-73.956556
356,South 1st Street,Brooklyn,11211,2412,13,61,BROOKLYN,MULTIPLE DWELLING A,,,40.71062,-73.952773
360,South 1st Street,Brooklyn,11211,2412,16,61,BROOKLYN,MULTIPLE DWELLING A,,,40.710576,-73.952647
364,South 1st Street,Brooklyn,11211,2412,16,61,BROOKLYN,MULTIPLE DWELLING A,,,40.71053,-73.952521
377,South 1st Street,Brooklyn,11211,2399,22,61,BROOKLYN,MULTIPLE DWELLING A,,,40.710535,-73.952485
75,South 2nd Street,Brooklyn,11211,2404,45,61,BROOKLYN,MULTIPLE DWELLING A,,,40.714165,-73.964707
77,South 2nd Street,Brooklyn,11211,2404,44,61,BROOKLYN,MULTIPLE DWELLING A,,,40.714146,-73.964638
93,South 2nd Street,Brooklyn,11211,2404,36,61,BROOKLYN,MULTIPLE DWELLING A,,,40.713984,-73.964101
115,South 2nd Street,Brooklyn,11211,2405,39,61,BROOKLYN,MULTIPLE DWELLING A,,,40.713618,-73.963012
131,South 2nd Street,Brooklyn,11211,2405,32,61,BROOKLYN,MULTIPLE DWELLING A,,,40.713445,-73.962539
155,South 2nd Street,Brooklyn,11211,2406,38,61,BROOKLYN,MULTIPLE DWELLING A,,,40.713044,-73.961436
159,South 2nd Street,Brooklyn,11211,2406,37,61,BROOKLYN,MULTIPLE DWELLING B,,,40.713,-73.961317
160 TO 164,South 2nd Street,Brooklyn,11211,2418,18,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712984,-73.961328
184,South 2nd Street,Brooklyn,11211,2419,9,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712586,-73.960235
188,South 2nd Street,Brooklyn,11211,2419,12,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712547,-73.96013
202,South 2nd Street,Brooklyn,11211,2419,19,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712412,-73.959766
241,South 2nd Street,Brooklyn,11211,2408,7502,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711844,-73.958151
273,South 2nd Street,Brooklyn,11211,2409,26,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711344,-73.956795
278,South 2nd Street,Brooklyn,11211,2421,14,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711319,-73.956777
282,South 2nd Street,Brooklyn,11211,2421,16,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711272,-73.956654
286,South 2nd Street,Brooklyn,11211,2421,18,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711226,-73.956528
335,South 2nd Street,Brooklyn,11211,2411,27,61,BROOKLYN,MULTIPLE DWELLING A,,,40.710376,-73.954137
354,South 2nd Street,Brooklyn,11211,2424,6,61,BROOKLYN,MULTIPLE DWELLING B,ARTICLE 11,,40.710085,-73.953387
355,South 2nd Street,Brooklyn,11211,2412,33,61,BROOKLYN,MULTIPLE DWELLING B,ARTICLE 11,,40.710041,-73.953217
358,South 2nd Street,Brooklyn,11211,2424,9,61,BROOKLYN,MULTIPLE DWELLING A,ARTICLE 11,,40.710038,-73.953264
359,South 2nd Street,Brooklyn,11211,2412,30,61,BROOKLYN,MULTIPLE DWELLING B,ARTICLE 11,,40.709997,-73.953102
362,South 2nd Street,Brooklyn,11211,2424,12,61,BROOKLYN,MULTIPLE DWELLING B,,,40.709995,-73.953142
366,South 2nd Street,Brooklyn,11211,2424,14,61,BROOKLYN,MULTIPLE DWELLING B,ARTICLE 11,,40.709948,-73.953019
367,South 2nd Street,Brooklyn,11211,2412,27,61,BROOKLYN,MULTIPLE DWELLING B,ARTICLE 11,,40.709912,-73.952867
370,South 2nd Street,Brooklyn,11211,2424,16,61,BROOKLYN,MULTIPLE DWELLING B,ARTICLE 11,,40.709904,-73.952896
373,South 2nd Street,Brooklyn,11211,2412,25,61,BROOKLYN,MULTIPLE DWELLING B,ARTICLE 11,,40.709849,-73.952694
385,South 2nd Street,Brooklyn,11211,2413,31,61,BROOKLYN,MULTIPLE DWELLING B,ARTICLE 11,,40.709571,-73.951948
91,South 3rd Street,Brooklyn,11211,2417,44,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712985,-73.963784
93,South 3rd Street,Brooklyn,11211,2417,43,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712965,-73.963726
97,South 3rd Street,Brooklyn,11211,2417,42,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712924,-73.963615
99,South 3rd Street,Brooklyn,11211,2417,41,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712902,-73.963561
101,South 3rd Street,Brooklyn,11211,2417,39,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712883,-73.963503
118,South 3rd Street,Brooklyn,11211,2430,16,61,BROOKLYN,MULTIPLE DWELLING A,,,40.71274,-73.96316
160,South 3rd Street,Brooklyn,11211,2431,17,61,BROOKLYN,MULTIPLE DWELLING A,,,40.71215,-73.961541
162,South 3rd Street,Brooklyn,11211,2431,19,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.712128,-73.961487
168,South 3rd Street,Brooklyn,11211,2431,22,61,BROOKLYN,MULTIPLE DWELLING A,,,40.712067,-73.961317
182,South 3rd Street,Brooklyn,11211,2432,9,61,BROOKLYN,MULTIPLE DWELLING B,,,40.71177,-73.960502
188,South 3rd Street,Brooklyn,11211,2432,12,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.711702,-73.960315
208,South 3rd Street,Brooklyn,11211,2433,7502,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711334,-73.959309
217,South 3rd Street,Brooklyn,11211,2420,40,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711163,-73.958797
218,South 3rd Street,Brooklyn,11211,2433,12,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.71121,-73.958973
219,South 3rd Street,Brooklyn,11211,2420,39,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,40.711141,-73.958732
221,South 3rd Street,Brooklyn,11211,2420,37,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711117,-73.95867
224,South 3rd Street,Brooklyn,11211,2433,15,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711136,-73.958775
228 TO 230,South 3rd Street,Brooklyn,11211,2433,18,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711089,-73.958638
229,South 3rd Street,Brooklyn,11211,2420,34,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711026,-73.958418
232,South 3rd Street,Brooklyn,11211,2433,20,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.71104,-73.958505
245,South 3rd Street,Brooklyn,11211,2421,37,61,BROOKLYN,MULTIPLE DWELLING A,,,40.710737,-73.957625
247,South 3rd Street,Brooklyn,11211,2421,35,61,BROOKLYN,MULTIPLE DWELLING B,ARTICLE 11,,40.710718,-73.95757
300,South 3rd Street,Brooklyn,11211,2436,6,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.709831,-73.955198
310,South 3rd Street,Brooklyn,11211,2436,10,61,BROOKLYN,MULTIPLE DWELLING A,,,40.709715,-73.954884
314 TO 318,South 3rd Street,Brooklyn,11211,2436,13,61,BROOKLYN,MULTIPLE DWELLING A,,,40.709669,-73.954758
334 TO 336,South 3rd Street,Brooklyn,11211,2437,9,61,BROOKLYN,MULTIPLE DWELLING A,,,40.709331,-73.953831
338 TO 340,South 3rd Street,Brooklyn,11211,2437,11,61,BROOKLYN,MULTIPLE DWELLING A,,,40.709289,-73.953719
347,South 3rd Street,Brooklyn,11211,2424,35,61,BROOKLYN,MULTIPLE DWELLING B,ARTICLE 11,,40.709289,-73.953665
353 TO 355,South 3rd Street,Brooklyn,11211,2424,32,61,BROOKLYN,MULTIPLE DWELLING A,,,40.709221,-73.953481
357 TO 359,South 3rd Street,Brooklyn,11211,2424,31,61,BROOKLYN,MULTIPLE DWELLING B,GARDEN COMPLEX,,40.709177,-73.953359
376,South 3rd Street,Brooklyn,11211,2438,12,61,BROOKLYN,MULTIPLE DWELLING A,,,40.708732,-73.95219
377,South 3rd Street,Brooklyn,11211,2425,45,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.708808,-73.952352
379,South 3rd Street,Brooklyn,11211,2425,44,61,BROOKLYN,MULTIPLE DWELLING A,,,40.708786,-73.952291
380,South 3rd Street,Brooklyn,11211,2438,14,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.708679,-73.95205
383 TO 385,South 3rd Street,Brooklyn,11211,2425,40,61,BROOKLYN,MULTIPLE DWELLING A,,,40.70874,-73.952169
70 TO 74,South 4th Street,Brooklyn,11211,2442,11,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.712694,-73.96526
117,South 4th Street,Brooklyn,11211,2430,29,61,BROOKLYN,MULTIPLE DWELLING A,,,40.71212,-73.9635
139,South 4th Street,Brooklyn,11211,2431,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711744,-73.962472
145,South 4th Street,Brooklyn,11211,2431,38,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711678,-73.962295
146,South 4th Street,Brooklyn,11211,2444,7501,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),40.71162,-73.962183
155 TO 159,South 4th Street,Brooklyn,11211,2431,31,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711571,-73.961999
171 TO 173,South 4th Street,Brooklyn,11211,2432,40,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.71129,-73.961231
185,South 4th Street,Brooklyn,11211,2432,30,61,BROOKLYN,MULTIPLE DWELLING A,,,40.711136,-73.96082
201,South 4th Street,Brooklyn,11211,2432,25,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.710881,-73.96016
243,South 4th Street,Brooklyn,11211,2433,27,61,BROOKLYN,MULTIPLE DWELLING A,,,40.710329,-73.958674
252,South 4th Street,Brooklyn,11211,2447,8,61,BROOKLYN,MULTIPLE DWELLING A,,,40.71004,-73.957834
313,South 4th Street,Brooklyn,11211,2436,26,61,BROOKLYN,MULTIPLE DWELLING A,,,40.709109,-73.955267
315,South 4th Street,Brooklyn,11211,2436,25,61,BROOKLYN,MULTIPLE DWELLING A,,,40.709087,-73.955202
319,South 4th Street,Brooklyn,11211,2436,22,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,40.70904,-73.955076
324,South 4th Street,Brooklyn,11211,2449,14,61,BROOKLYN,MULTIPLE DWELLING B,,,40.709048,-73.955148
339,South 4th Street,Brooklyn,11211,2437,37,61,BROOKLYN,MULTIPLE DWELLING A,,,40.708705,-73.954156
343,South 4th Street,Brooklyn,11211,2437,35,61,BROOKLYN,MULTIPLE DWELLING A,,,40.708664,-73.954048
348,South 4th Street,Brooklyn,11211,2450,14,61,BROOKLYN,MULTIPLE DWELLING A,,,40.708653,-73.954066
363,South 4th Street,Brooklyn,11211,2437,26,61,BROOKLYN,MULTIPLE DWELLING A,,,40.708463,-73.953496
370 TO 372,South 4th Street,Brooklyn,11211,2451,7501,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),40.708263,-73.953002
373 TO 375,South 4th Street,Brooklyn,11211,2438,36,61,BROOKLYN,MULTIPLE DWELLING B,,,40.708216,-73.952818
376,South 4th Street,Brooklyn,11211,2451,4,61,BROOKLYN,MULTIPLE DWELLING A,,,40.708188,-73.952793
378 TO 380,South 4th Street,Brooklyn,11211,2451,5,61,BROOKLYN,MULTIPLE DWELLING A,,,40.708161,-73.952724
382,South 4th Street,Brooklyn,11211,2451,7,61,BROOKLYN,MULTIPLE DWELLING A,,,40.708111,-73.952584
387,South 4th Street,Brooklyn,11211,2438,30,61,BROOKLYN,MULTIPLE DWELLING A,,,40.708067,-73.952411
399,South 4th Street,Brooklyn,11211,2438,27,61,BROOKLYN,MULTIPLE DWELLING A,,,40.707938,-73.952061
