BUILDING_NO,STREET,BOROUGH,ZIP,BLOCK,LOT,COUNTY,CITY,STATUS1,STATUS2,STATUS3,LATITUDE,LONGITUDE
457,West 50th Street,Manhattan,10019,1060,104,62,NEW YORK,MULTIPLE DWELLING A,,,40.764152,-73.990502
524,West 50th Street,Manhattan,10019,1078,47,62,NEW YORK,MULTIPLE DWELLING A,,,40.765245,-73.993145
530,West 50th Street,Manhattan,10019,1078,48,62,NEW YORK,MULTIPLE DWELLING A,,,40.765286,-73.993242
532,West 50th Street,Manhattan,10019,1078,49,62,NEW YORK,MULTIPLE DWELLING A,,,40.7653,-73.993275
534,West 50th Street,Manhattan,10019,1078,50,62,NEW YORK,MULTIPLE DWELLING A,,,40.765313,-73.993307
544,West 50th Street,Manhattan,10019,1078,55,62,NEW YORK,MULTIPLE DWELLING A,,,40.765382,-73.99347
546,West 50th Street,Manhattan,10019,1078,56,62,NEW YORK,MULTIPLE DWELLING A,,,40.765396,-73.993502
548,West 50th Street,Manhattan,10019,1078,57,62,NEW YORK,MULTIPLE DWELLING A,,,40.765409,-73.993535
550,West 50th Street,Manhattan,10019,1078,58,62,NEW YORK,MULTIPLE DWELLING B,,,40.765423,-73.993567
554,West 50th Street,Manhattan,10019,1078,60,62,NEW YORK,MULTIPLE DWELLING A,,,40.765451,-73.993632
413F,West 50th Street,Manhattan,10019,1060,24,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.763776,-73.989611
413R,West 50th Street,Manhattan,10019,1060,24,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.763776,-73.989611
415F,West 50th Street,Manhattan,10019,1060,23,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.763793,-73.98965
415R,West 50th Street,Manhattan,10019,1060,23,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.763793,-73.98965
245,West 51st Street,Manhattan,10019,1023,6,62,NEW YORK,MULTIPLE DWELLING A,,,40.762439,-73.984492
254,West 51st Street,Manhattan,10019,1022,61,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,40.762483,-73.984644
302,West 51st Street,Manhattan,10019,1041,37,62,NEW YORK,MULTIPLE DWELLING A,,,40.763037,-73.985958
306 TO 310,West 51st Street,Manhattan,10019,1041,38,62,NEW YORK,MULTIPLE DWELLING A,,,40.763092,-73.986084
312,West 51st Street,Manhattan,10019,1041,40,62,NEW YORK,MULTIPLE DWELLING A,,,40.763169,-73.986275
316,West 51st Street,Manhattan,10019,1041,42,62,NEW YORK,MULTIPLE DWELLING A,,,40.763224,-73.986402
318 TO 322,West 51st Street,Manhattan,10019,1041,44,62,NEW YORK,MULTIPLE DWELLING B,HOTEL,ROOMING HOUSE,40.763249,-73.986467
324 TO 328,West 51st Street,Manhattan,10019,1041,44,62,NEW YORK,MULTIPLE DWELLING B,HOTEL,ROOMING HOUSE,40.763328,-73.986654
330,West 51st Street,Manhattan,10019,1041,47,62,NEW YORK,MULTIPLE DWELLING A,ROOMING HOUSE,,40.763408,-73.986846
332,West 51st Street,Manhattan,10019,1041,49,62,NEW YORK,MULTIPLE DWELLING A,ROOMING HOUSE,,40.763435,-73.986907
336 TO 354,West 51st Street,Manhattan,10019,1041,50,62,NEW YORK,MULTIPLE DWELLING A,,,40.763488,-73.987033
339,West 51st Street,Manhattan,10019,1042,15,62,NEW YORK,MULTIPLE DWELLING A,,,40.763479,-73.986965
351,West 51st Street,Manhattan,10019,1042,10,62,NEW YORK,MULTIPLE DWELLING A,,,40.763735,-73.987571
353,West 51st Street,Manhattan,10019,1042,9,62,NEW YORK,MULTIPLE DWELLING A,,,40.763746,-73.987604
355,West 51st Street,Manhattan,10019,1042,7,62,NEW YORK,MULTIPLE DWELLING A,,,40.763759,-73.987632
358,West 51st Street,Manhattan,10019,1041,57,62,NEW YORK,MULTIPLE DWELLING B,ROOMING HOUSE,,40.76379,-73.987748
360 TO 362,West 51st Street,Manhattan,10019,1041,59,62,NEW YORK,MULTIPLE DWELLING A,,,40.763801,-73.987773
361,West 51st Street,Manhattan,10019,1042,6,62,NEW YORK,MULTIPLE DWELLING A,,,40.763798,-73.987726
363,West 51st Street,Manhattan,10019,1042,5,62,NEW YORK,MULTIPLE DWELLING A,,,40.763812,-73.987755
369,West 51st Street,Manhattan,10019,1042,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.76385,-73.987849
762,9th Avenue,Manhattan,10019,1042,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.764204,-73.988416
370,West 51st Street,Manhattan,10019,1041,61,62,NEW YORK,MULTIPLE DWELLING A,,,40.763861,-73.987918
402,West 51st Street,Manhattan,10019,1060,36,62,NEW YORK,MULTIPLE DWELLING A,,,40.764303,-73.988968
403,West 51st Street,Manhattan,10019,1061,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.764317,-73.988957
404 TO 406,West 51st Street,Manhattan,10019,1060,37,62,NEW YORK,MULTIPLE DWELLING A,,,40.764319,-73.989008
408,West 51st Street,Manhattan,10019,1060,39,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.764355,-73.989087
410,West 51st Street,Manhattan,10019,1060,40,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.764372,-73.98913
420,West 51st Street,Manhattan,10019,1060,44,62,NEW YORK,MULTIPLE DWELLING A,,,40.764457,-73.989333
422,West 51st Street,Manhattan,10019,1060,44,62,NEW YORK,MULTIPLE DWELLING A,,,40.764473,-73.989372
424,West 51st Street,Manhattan,10019,1060,44,62,NEW YORK,MULTIPLE DWELLING A,,,40.764492,-73.989412
427 TO 437,West 51st Street,Manhattan,10019,1061,16,62,NEW YORK,MULTIPLE DWELLING A,,,40.764523,-73.989441
439,West 51st Street,Manhattan,10019,1061,13,62,NEW YORK,MULTIPLE DWELLING A,,,40.764624,-73.989686
441,West 51st Street,Manhattan,10019,1061,13,62,NEW YORK,MULTIPLE DWELLING A,,,40.764643,-73.989726
443,West 51st Street,Manhattan,10019,1061,13,62,NEW YORK,MULTIPLE DWELLING A,,,40.76466,-73.989766
449,West 51st Street,Manhattan,10019,1061,11,62,NEW YORK,MULTIPLE DWELLING A,,,40.764712,-73.989889
462,West 51st Street,Manhattan,10019,1060,60,62,NEW YORK,MULTIPLE DWELLING A,,,40.764816,-73.990185
465,West 51st Street,Manhattan,10019,1061,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.764847,-73.990213
565,West 51st Street,Manhattan,10019,1080,1,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.766153,-73.993314
724,11th Avenue,Manhattan,10019,1080,1,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.766705,-73.994018
236 TO 238,West 52nd Street,Manhattan,10019,1023,51,62,NEW YORK,MULTIPLE DWELLING A,,,40.762968,-73.983853
260,West 52nd Street,Manhattan,10019,1023,61,62,NEW YORK,MULTIPLE DWELLING A,,,40.763141,-73.984257
305,West 52nd Street,Manhattan,10019,1043,7501,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.76368,-73.985492
346,West 52nd Street,Manhattan,10019,1042,50,62,NEW YORK,MULTIPLE DWELLING A,,,40.764273,-73.98695
362,West 52nd Street,Manhattan,10019,1042,58,62,NEW YORK,MULTIPLE DWELLING A,,,40.764382,-73.98721
363 TO 369,West 52nd Street,Manhattan,10019,1043,5,62,NEW YORK,MULTIPLE DWELLING A,,,40.764396,-73.987199
364,West 52nd Street,Manhattan,10019,1042,59,62,NEW YORK,MULTIPLE DWELLING A,,,40.764393,-73.987242
371 TO 373,West 52nd Street,Manhattan,10019,1043,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.764451,-73.987329
407,West 52nd Street,Manhattan,10019,1062,28,62,NEW YORK,MULTIPLE DWELLING A,,,40.764975,-73.988574
409,West 52nd Street,Manhattan,10019,1062,27,62,NEW YORK,MULTIPLE DWELLING A,,,40.764992,-73.988618
411,West 52nd Street,Manhattan,10019,1062,26,62,NEW YORK,MULTIPLE DWELLING A,,,40.765008,-73.988657
434,West 52nd Street,Manhattan,10019,1061,50,62,NEW YORK,MULTIPLE DWELLING A,,,40.765201,-73.989156
436,West 52nd Street,Manhattan,10019,1061,51,62,NEW YORK,MULTIPLE DWELLING A,,,40.765217,-73.989195
438,West 52nd Street,Manhattan,10019,1061,52,62,NEW YORK,MULTIPLE DWELLING A,,,40.765233,-73.989235
444,West 52nd Street,Manhattan,10019,1061,53,62,NEW YORK,MULTIPLE DWELLING A,,,40.765286,-73.989358
501,West 52nd Street,Manhattan,10019,1081,7503,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.765977,-73.99096
509 TO 519,West 52nd Street,Manhattan,10019,1081,7502,62,NEW YORK,MULTIPLE DWELLING A,421-A (1-15),,40.766279,-73.991679
510 TO 518,West 52nd Street,Manhattan,10019,1080,7501,62,NEW YORK,MULTIPLE DWELLING A,421-A (1-15),,40.766293,-73.991758
523 TO 531,West 52nd Street,Manhattan,10019,1081,7501,62,NEW YORK,MULTIPLE DWELLING A,421-A (1-15),,40.76651,-73.99222
564,West 52nd Street,Manhattan,10019,1080,105,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.766787,-73.992928
159,West 53rd Street,Manhattan,10019,1006,7501,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.762713,-73.981261
300,West 53rd Street,Manhattan,10019,1043,7502,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.764344,-73.985167
301,West 53rd Street,Manhattan,10019,1044,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.764357,-73.985156
328,West 53rd Street,Manhattan,10019,1043,46,62,NEW YORK,MULTIPLE DWELLING A,,,40.764583,-73.985733
345,West 53rd Street,Manhattan,10019,1044,10,62,NEW YORK,MULTIPLE DWELLING A,,,40.764734,-73.986048
355,West 53rd Street,Manhattan,10019,1044,5,62,NEW YORK,MULTIPLE DWELLING A,,,40.764819,-73.986253
357,West 53rd Street,Manhattan,10019,1044,101,62,NEW YORK,MULTIPLE DWELLING A,,,40.764835,-73.986293
359,West 53rd Street,Manhattan,10019,1044,1,62,NEW YORK,MULTIPLE DWELLING B,,,40.764852,-73.986333
360,West 53rd Street,Manhattan,10019,1043,59,62,NEW YORK,MULTIPLE DWELLING A,HOTEL,ROOMING HOUSE,40.764854,-73.986383
364 TO 366,West 53rd Street,Manhattan,10019,1043,61,62,NEW YORK,MULTIPLE DWELLING B,,,40.764887,-73.986466
798,9th Avenue,Manhattan,10019,1043,61,62,NEW YORK,MULTIPLE DWELLING B,,,40.765266,-73.987636
400,West 53rd Street,Manhattan,10019,1062,36,62,NEW YORK,MULTIPLE DWELLING A,,,40.765538,-73.988011
795,9th Avenue,Manhattan,10019,1062,36,62,NEW YORK,MULTIPLE DWELLING A,,,40.76522,-73.987697
401,West 53rd Street,Manhattan,10019,1063,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.765552,-73.988
801,9th Avenue,Manhattan,10019,1063,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.765516,-73.987481
437,West 53rd Street,Manhattan,10019,1063,12,62,NEW YORK,MULTIPLE DWELLING A,,,40.765859,-73.988733
540,West 53rd Street,Manhattan,10019,1081,50,62,NEW YORK,MULTIPLE DWELLING A,,,40.7673,-73.992195
554,West 53rd Street,Manhattan,10019,1081,60,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.767383,-73.992394
555 TO 557,West 53rd Street,Manhattan,10019,1082,7501,62,NEW YORK,MULTIPLE DWELLING A,421-A (1-15),,40.767339,-73.992242
550,West 54th Street,Manhattan,10019,1082,7501,62,NEW YORK,MULTIPLE DWELLING A,421-A (1-15),,40.767956,-73.991816
37,West 54th Street,Manhattan,10019,1270,13,62,NEW YORK,MULTIPLE DWELLING A,,,40.7616,-73.976684
161,West 54th Street,Manhattan,10019,1007,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.763306,-73.980727
162,West 54th Street,Manhattan,10019,1006,63,62,NEW YORK,MULTIPLE DWELLING A,,,40.76333,-73.980835
200,West 54th Street,Manhattan,10019,1025,7501,62,NEW YORK,MULTIPLE DWELLING A,,,40.763652,-73.981597
205,West 54th Street,Manhattan,10019,1026,26,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.763737,-73.981745
241 TO 245,West 54th Street,Manhattan,10019,1026,9,62,NEW YORK,MULTIPLE DWELLING A,,,40.764291,-73.983062
258 TO 264,West 54th Street,Manhattan,10019,1025,7502,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,40.764368,-73.98329
309,West 54th Street,Manhattan,10019,1045,26,62,NEW YORK,MULTIPLE DWELLING A,,,40.765046,-73.984863
311,West 54th Street,Manhattan,10019,1045,25,62,NEW YORK,MULTIPLE DWELLING A,,,40.765063,-73.984907
313,West 54th Street,Manhattan,10019,1045,24,62,NEW YORK,MULTIPLE DWELLING A,,,40.765079,-73.984946
315,West 54th Street,Manhattan,10019,1045,22,62,NEW YORK,MULTIPLE DWELLING A,,,40.765099,-73.984986
317 TO 319,West 54th Street,Manhattan,10019,1045,20,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.765115,-73.985026
321 TO 343,West 54th Street,Manhattan,10019,1045,12,62,NEW YORK,MULTIPLE DWELLING A,421-A (1-15),,40.765148,-73.985109
351,West 54th Street,Manhattan,10019,1045,6,62,NEW YORK,MULTIPLE DWELLING A,421-A (1-15),,40.765406,-73.985715
357,West 54th Street,Manhattan,10019,1045,5,62,NEW YORK,MULTIPLE DWELLING A,,,40.765458,-73.985838
400,West 54th Street,Manhattan,10019,1063,34,62,NEW YORK,MULTIPLE DWELLING A,,,40.766164,-73.987556
402,West 54th Street,Manhattan,10019,1063,34,62,NEW YORK,MULTIPLE DWELLING A,,,40.76618,-73.987596
403 TO 405,West 54th Street,Manhattan,10019,1064,25,62,NEW YORK,MULTIPLE DWELLING A,,,40.766194,-73.987585
407 TO 411,West 54th Street,Manhattan,10019,1064,25,62,NEW YORK,MULTIPLE DWELLING A,,,40.76623,-73.987664
433,West 54th Street,Manhattan,10019,1064,14,62,NEW YORK,MULTIPLE DWELLING B,NON-EVICT COOP/CONDO,,40.766452,-73.988195
442,West 54th Street,Manhattan,10019,1063,53,62,NEW YORK,MULTIPLE DWELLING A,,,40.766523,-73.988408
448,West 54th Street,Manhattan,10019,1063,56,62,NEW YORK,MULTIPLE DWELLING A,,,40.766573,-73.988527
505,West 54th Street,Manhattan,10019,1083,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.767325,-73.990267
15,West 55th Street,Manhattan,10019,1271,27,62,NEW YORK,MULTIPLE DWELLING A,,,40.762015,-73.975717
45,West 55th Street,Manhattan,10019,1271,15,62,NEW YORK,MULTIPLE DWELLING B,,,40.762306,-73.976406
52,West 55th Street,Manhattan,10019,1270,62,62,NEW YORK,MULTIPLE DWELLING A,,,40.762361,-73.976579
55,West 55th Street,Manhattan,10019,1271,12,62,NEW YORK,MULTIPLE DWELLING A,,,40.762402,-73.976637
65,West 55th Street,Manhattan,10019,1271,7,62,NEW YORK,MULTIPLE DWELLING A,,,40.762501,-73.976868
69,West 55th Street,Manhattan,10019,1271,106,62,NEW YORK,MULTIPLE DWELLING A,,,40.762539,-73.976962
105,West 55th Street,Manhattan,10019,1008,26,62,NEW YORK,MULTIPLE DWELLING A,,,40.763206,-73.978547
140,West 55th Street,Manhattan,10019,1007,51,62,NEW YORK,MULTIPLE DWELLING A,,,40.763629,-73.979593
145,West 55th Street,Manhattan,10019,1008,8,62,NEW YORK,MULTIPLE DWELLING A,,,40.763887,-73.980164
230,West 55th Street,Manhattan,10019,1026,49,62,NEW YORK,MULTIPLE DWELLING A,,,40.764892,-73.982607
255,West 55th Street,Manhattan,10019,1027,102,62,NEW YORK,MULTIPLE DWELLING A,,,40.765032,-73.982889
300,West 55th Street,Manhattan,10019,1045,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.765142,-73.984253
301,West 55th Street,Manhattan,10019,1046,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.765485,-73.983954
304 TO 310,West 55th Street,Manhattan,10019,1045,37,62,NEW YORK,MULTIPLE DWELLING A,,,40.765546,-73.984148
305,West 55th Street,Manhattan,10019,1046,28,62,NEW YORK,MULTIPLE DWELLING A,,,40.765551,-73.984116
309,West 55th Street,Manhattan,10019,1046,27,62,NEW YORK,MULTIPLE DWELLING A,,,40.76562,-73.984275
311,West 55th Street,Manhattan,10019,1046,26,62,NEW YORK,MULTIPLE DWELLING A,,,40.765653,-73.984354
320,West 55th Street,Manhattan,10019,1045,42,62,NEW YORK,MULTIPLE DWELLING A,,,40.765908,-73.985004
322,West 55th Street,Manhattan,10019,1045,42,62,NEW YORK,MULTIPLE DWELLING A,,,40.765925,-73.985044
326,West 55th Street,Manhattan,10019,1045,42,62,NEW YORK,MULTIPLE DWELLING A,,,40.76596,-73.985127
329,West 55th Street,Manhattan,10019,1046,18,62,NEW YORK,MULTIPLE DWELLING A,,,40.765988,-73.985148
330,West 55th Street,Manhattan,10019,1045,50,62,NEW YORK,MULTIPLE DWELLING A,,,40.765993,-73.985206
333,West 55th Street,Manhattan,10019,1046,18,62,NEW YORK,MULTIPLE DWELLING A,,,40.766026,-73.985242
347,West 55th Street,Manhattan,10019,1046,9,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.766166,-73.985574
350,West 55th Street,Manhattan,10019,1045,54,62,NEW YORK,MULTIPLE DWELLING A,,,40.766164,-73.98561
357,West 55th Street,Manhattan,10019,1046,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.766369,-73.986051
360,West 55th Street,Manhattan,10019,1045,61,62,NEW YORK,MULTIPLE DWELLING A,,,40.766356,-73.986062
400,West 55th Street,Manhattan,10019,1064,36,62,NEW YORK,MULTIPLE DWELLING A,421-A (1-15),,40.76679,-73.987094
424,West 55th Street,Manhattan,10019,1064,44,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLE 11,40.766998,-73.987592
446,West 55th Street,Manhattan,10019,1064,55,62,NEW YORK,MULTIPLE DWELLING A,,,40.76719,-73.988047
448,West 55th Street,Manhattan,10019,1064,56,62,NEW YORK,MULTIPLE DWELLING A,,,40.76721,-73.988087
510,West 55th Street,Manhattan,10019,1083,37,62,NEW YORK,MULTIPLE DWELLING A,,,40.768203,-73.990455
24,West 56th Street,Manhattan,10019,1271,53,62,NEW YORK,MULTIPLE DWELLING A,,,40.762706,-73.975464
28,West 56th Street,Manhattan,10019,1271,154,62,NEW YORK,MULTIPLE DWELLING A,,,40.762745,-73.975558
40,West 56th Street,Manhattan,10019,1271,60,62,NEW YORK,MULTIPLE DWELLING B,,,40.762863,-73.975843
42,West 56th Street,Manhattan,10019,1271,61,62,NEW YORK,MULTIPLE DWELLING B,,,40.762885,-73.97589
48 TO 50,West 56th Street,Manhattan,10019,1271,64,62,NEW YORK,MULTIPLE DWELLING A,,,40.762942,-73.976031
52,West 56th Street,Manhattan,10019,1271,64,62,NEW YORK,MULTIPLE DWELLING A,,,40.762981,-73.976124
54,West 56th Street,Manhattan,10019,1271,66,62,NEW YORK,MULTIPLE DWELLING A,,,40.763003,-73.976171
56,West 56th Street,Manhattan,10019,1271,67,62,NEW YORK,MULTIPLE DWELLING A,,,40.763022,-73.976218
58,West 56th Street,Manhattan,10019,1271,167,62,NEW YORK,MULTIPLE DWELLING A,,,40.763041,-73.976265
60,West 56th Street,Manhattan,10019,1271,68,62,NEW YORK,MULTIPLE DWELLING A,,,40.76306,-73.976312
62 TO 65,West 56th Street,Manhattan,10019,1271,69,62,NEW YORK,MULTIPLE DWELLING A,,,40.76308,-73.976359
129,West 56th Street,Manhattan,10019,1009,16,62,NEW YORK,MULTIPLE DWELLING A,,,40.764159,-73.978864
162,West 56th Street,Manhattan,10019,1008,7502,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.764571,-73.979893
211,West 56th Street,Manhattan,10019,1028,17,62,NEW YORK,MULTIPLE DWELLING A,,,40.765139,-73.981206
238 TO 240,West 56th Street,Manhattan,10019,1027,58,62,NEW YORK,MULTIPLE DWELLING A,,,40.765636,-73.982423
302,West 56th Street,Manhattan,10019,1046,36,62,NEW YORK,MULTIPLE DWELLING A,,,40.766235,-73.983838
304,West 56th Street,Manhattan,10019,1046,37,62,NEW YORK,MULTIPLE DWELLING A,,,40.766251,-73.983878
314,West 56th Street,Manhattan,10019,1046,42,62,NEW YORK,MULTIPLE DWELLING A,J-51,421-A (1-15),40.766336,-73.98408
320,West 56th Street,Manhattan,10019,1046,43,62,NEW YORK,MULTIPLE DWELLING A,,,40.766388,-73.984202
330,West 56th Street,Manhattan,10019,1046,47,62,NEW YORK,MULTIPLE DWELLING A,,,40.766474,-73.984405
333 TO 367,West 56th Street,Manhattan,10019,1047,7501,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.766506,-73.984433
348,West 56th Street,Manhattan,10019,1046,56,62,NEW YORK,MULTIPLE DWELLING A,EVICT COOP/CONDO,,40.766627,-73.984769
350,West 56th Street,Manhattan,10019,1046,56,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.766647,-73.984809
352,West 56th Street,Manhattan,10019,1046,56,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.766663,-73.984849
353,West 56th Street,Manhattan,10019,1047,7501,62,NEW YORK,MULTIPLE DWELLING A,,,40.766677,-73.984838
354,West 56th Street,Manhattan,10019,1046,160,62,NEW YORK,MULTIPLE DWELLING A,ROOMING HOUSE,,40.766679,-73.984892
356,West 56th Street,Manhattan,10019,1046,61,62,NEW YORK,MULTIPLE DWELLING A,,,40.766696,-73.984932
862,9th Avenue,Manhattan,10019,1046,61,62,NEW YORK,MULTIPLE DWELLING A,,,40.767143,-73.98626
400,West 56th Street,Manhattan,10019,1065,36,62,NEW YORK,MULTIPLE DWELLING A,,,40.767415,-73.986635
859 TO 861,9th Avenue,Manhattan,10019,1065,36,62,NEW YORK,MULTIPLE DWELLING A,,,40.767108,-73.986314
401,West 56th Street,Manhattan,10019,1066,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.767429,-73.986625
404,West 56th Street,Manhattan,10019,1065,37,62,NEW YORK,MULTIPLE DWELLING A,,,40.767448,-73.986715
406,West 56th Street,Manhattan,10019,1065,38,62,NEW YORK,MULTIPLE DWELLING A,,,40.767465,-73.986758
408,West 56th Street,Manhattan,10019,1065,39,62,NEW YORK,MULTIPLE DWELLING A,,,40.767484,-73.986798
410,West 56th Street,Manhattan,10019,1065,40,62,NEW YORK,MULTIPLE DWELLING A,,,40.7675,-73.986838
412,West 56th Street,Manhattan,10019,1065,41,62,NEW YORK,MULTIPLE DWELLING A,,,40.767517,-73.986877
413,West 56th Street,Manhattan,10019,1066,24,62,NEW YORK,MULTIPLE DWELLING A,,,40.767531,-73.986866
414,West 56th Street,Manhattan,10019,1065,42,62,NEW YORK,MULTIPLE DWELLING A,,,40.767533,-73.986921
415,West 56th Street,Manhattan,10019,1066,23,62,NEW YORK,MULTIPLE DWELLING A,,,40.76755,-73.98691
416,West 56th Street,Manhattan,10019,1065,43,62,NEW YORK,MULTIPLE DWELLING A,,,40.767553,-73.98696
417,West 56th Street,Manhattan,10019,1066,22,62,NEW YORK,MULTIPLE DWELLING A,,,40.767566,-73.986949
418,West 56th Street,Manhattan,10019,1065,44,62,NEW YORK,MULTIPLE DWELLING A,,,40.767569,-73.987
419,West 56th Street,Manhattan,10019,1066,21,62,NEW YORK,MULTIPLE DWELLING A,,,40.767583,-73.986989
420,West 56th Street,Manhattan,10019,1065,44,62,NEW YORK,MULTIPLE DWELLING A,,,40.767585,-73.98704
421,West 56th Street,Manhattan,10019,1066,20,62,NEW YORK,MULTIPLE DWELLING A,,,40.767599,-73.987029
422,West 56th Street,Manhattan,10019,1065,44,62,NEW YORK,MULTIPLE DWELLING A,,,40.767602,-73.987083
424,West 56th Street,Manhattan,10019,1065,44,62,NEW YORK,MULTIPLE DWELLING A,,,40.767618,-73.987123
441,West 56th Street,Manhattan,10019,1066,10,62,NEW YORK,MULTIPLE DWELLING A,,,40.767772,-73.987437
443,West 56th Street,Manhattan,10019,1066,9,62,NEW YORK,MULTIPLE DWELLING A,,,40.767789,-73.987476
449,West 56th Street,Manhattan,10019,1066,5,62,NEW YORK,MULTIPLE DWELLING A,,,40.767838,-73.987599
500 TO 502,West 56th Street,Manhattan,10019,1084,25,62,NEW YORK,MULTIPLE DWELLING A,421-A (1-15),,40.768483,-73.989177
52,West 57th Street,Manhattan,10019,1272,68,62,NEW YORK,MULTIPLE DWELLING A,,,40.763659,-73.975637
60,West 57th Street,Manhattan,10019,1272,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.763738,-73.975824
117,West 57th Street,Manhattan,10019,1010,23,62,NEW YORK,MULTIPLE DWELLING A,,,40.764634,-73.977914
130,West 57th Street,Manhattan,10019,1009,46,62,NEW YORK,MULTIPLE DWELLING A,,,40.76482,-73.978409
167 TO 171,West 57th Street,Manhattan,10019,1010,7504,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.765265,-73.979419
901 TO 909,7th Avenue,Manhattan,10019,1010,7504,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.765671,-73.979914
309,West 57th Street,Manhattan,10019,1048,26,62,NEW YORK,MULTIPLE DWELLING A,,,40.76697,-73.983459
313,West 57th Street,Manhattan,10019,1048,25,62,NEW YORK,MULTIPLE DWELLING A,,,40.767006,-73.983542
315 TO 323,West 57th Street,Manhattan,10019,1048,20,62,NEW YORK,MULTIPLE DWELLING A,,,40.767022,-73.983581
316 TO 332,West 58th Street,Manhattan,10019,1048,20,62,NEW YORK,MULTIPLE DWELLING A,,,40.767662,-73.983036
322,West 57th Street,Manhattan,10019,1047,7503,62,NEW YORK,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,40.767077,-73.983755
